Node | Distance To | Previous Node in Path (-1 is unreachable, or starting node)
1072 | 2.4 | 2048
1073 | 3.6 | 2429
1074 | 2.8 | 7103
1075 | 0.5 | 7007
1076 | 0.6 | 2764
1077 | 1.9 | 1263
1078 | 1.8 | 6388
1079 | 5.7 | 4396
1080 | 2.7 | 5586
1081 | 0.5 | 1901
1082 | 2.6 | 6784
1083 | 0.5 | 4549
1084 | 1.8 | 1873
1085 | 0.4 | 832
1086 | 2.6 | 421
1087 | 0.3 | 2824
1088 | 5.9 | 927
1089 | 0.5 | 2635
1090 | 2.9 | 6138
1091 | 2.5 | 343
1092 | 1.2 | 2990
1093 | 1.1 | 2762
1094 | 0.6 | 2808
1095 | 1.9 | 3140
1096 | 1.2 | 685
1097 | 3.3 | 3614
1098 | 0.6 | 5310
1099 | 5.5 | 2252
1100 | 2.9 | 6771
1101 | 0.4 | 4075
1102 | 3.1 | 5032
1103 | 1.1 | 327
1104 | 1.4 | 6587
1105 | 2.2 | 6689
1106 | 5.6 | 4680
1107 | 0.1 | 6088
1108 | 1.6 | 3420
1109 | 1.7 | 103
1110 | 2.3 | 3636
1111 | 6.8 | 6486
1112 | 1.2 | 7103
1113 | 0.8 | 4235
1114 | 0.3 | 3975
1115 | 3.1 | 5816
1116 | 1.2 | 1853
1117 | 0.3 | 5676
1118 | 2.4 | 6655
1119 | 3.9 | 1987
1120 | 1.5 | 4577
1121 | 1.7 | 7054
1122 | 2.3 | 3678
1123 | 2.3 | 7309
1124 | 1.9 | 718
1125 | 0.3 | 1989
1126 | 1.8 | 5264
1127 | 2.8 | 3291
1128 | 3.6 | 5871
1129 | 0.6 | 1386
1130 | 1.3 | 1942
1131 | 1.1 | 5169
1132 | 4.0 | 2273
1133 | 3.7 | 1025
1134 | 2.7 | 7005
1135 | 3.8 | 3206
1136 | 1.3 | 1031
1137 | 3.4 | 3829
1138 | 1.6 | 6843
1139 | 2.7 | 1961
1140 | 3.0 | 6544
1141 | 1.0 | 5200
1142 | 1.1 | 4883
1143 | 4.9 | 1603
1144 | 0.4 | 5486
1145 | 0.7 | 6845
1146 | 1.3 | 6387
1147 | 4.5 | 248
1148 | 0.5 | 1224
1149 | 2.5 | 2604
1150 | 0.8 | 3729
1151 | 3.2 | 4577
1152 | 2.3 | 5542
1153 | 1.4 | 2463
1154 | 1.1 | 2161
1155 | 1.2 | 1453
1156 | 3.6 | 3829
1157 | 1.7 | 4745
1158 | 1.4 | 3031
1159 | 0.9 | 1021
1160 | 0.1 | 1797
1161 | 2.9 | 1532
1162 | 2.2 | 5323
1163 | 3.6 | 141
1164 | 3.2 | 924
1165 | 2.8 | 7390
1166 | 1.6 | 2107
1167 | 1.2 | 270
1168 | 1.1 | 363
1169 | 2.4 | 5722
1170 | 1.8 | 4706
1171 | 7.2 | 1846
1172 | 1.2 | 2879
1173 | 1.4 | 7134
1174 | 1.6 | 2365
1175 | 2.0 | 5204
1176 | 1.3 | 4021
1177 | 1.7 | 3240
1178 | 0.6 | 713
1179 | 2.1 | 5096
1180 | 0.1 | 2485
1181 | 0.4 | 7003
1182 | 2.5 | 5587
1183 | 0.4 | 5595
1184 | 2.0 | 2164
1185 | 1.1 | 6328
1186 | 3.6 | 2504
1187 | 5.5 | 2353
1188 | 4.1 | 4097
1189 | 4.1 | 439
1190 | 5.3 | 3975
1191 | 0.3 | 998
1192 | 2.8 | 7077
1193 | 1.1 | 1430
1194 | 3.0 | 1168
1195 | 2.6 | 7286
1196 | 0.4 | 368
1197 | 3.8 | 1059
1198 | 1.8 | 3154
1199 | 2.9 | 901
1200 | 0.8 | 1933
1201 | 2.4 | 1821
1202 | 1.1 | 5275
1203 | 0.9 | 5387
1204 | 3.6 | 4546
1205 | 0.5 | 3030
1206 | 0.8 | 1848
1207 | 3.2 | 4743
1208 | 0.4 | 3795
1209 | 2.8 | 857
1210 | 1.6 | 7429
1211 | 3.3 | 4430
1212 | 2.2 | 1817
1213 | 1.5 | 2908
1214 | 0.5 | 5506
1215 | 2.8 | 5664
1216 | 0.9 | 7330
1217 | 0.4 | 2744
1218 | 0.5 | 3095
1219 | 2.6 | 5602
1220 | 2.2 | 1605
1221 | 0.2 | 2242
1222 | 2.8 | 1606
1223 | 0.9 | 1404
1224 | 0.5 | 6781
1225 | 0.2 | 6572
1226 | 0.3 | 1826
1227 | 8.4 | 903
1228 | 0.4 | 5779
1229 | 1.8 | 4292
1230 | 2.0 | 5407
1231 | 0.1 | 1895
1232 | 0.3 | 3656
1233 | 2.7 | 4732
1234 | 0.7 | 1104
1235 | 1.4 | 1664
1236 | 4.0 | 4373
1237 | 2.1 | 5658
1238 | 0.6 | 5058
1239 | 0.3 | 898
1240 | 2.1 | 1380
1241 | 0.8 | 6891
1242 | 5.4 | 6862
1243 | 0.6 | 268
1244 | 2.9 | 1746
1245 | 1.9 | 4868
1246 | 0.2 | 4299
1247 | 0.9 | 5267
1248 | 5.2 | 4096
1249 | 1.3 | 5909
1250 | 2.3 | 6522
1251 | 6.6 | 7209
1252 | 3.0 | 1492
1253 | 1.5 | 3912
1254 | 1.1 | 5658
1255 | 2.5 | 4322
1256 | 1.2 | 364
1257 | 0.7 | 787
1258 | 2.2 | 3266
1259 | 1.6 | 193
1260 | 0.9 | 1809
1261 | 7.6 | 6788
1262 | 3.3 | 619
1263 | 0.5 | 1119
1264 | 5.4 | 1561
1265 | 2.1 | 1560
1266 | 2.3 | 35
1267 | 1.1 | 1688
1268 | 0.3 | 5774
1269 | 2.7 | 5138
1270 | 4.7 | 3707
1271 | 1.7 | 2977
1272 | 0.5 | 6634
1273 | 0.5 | 4620
1274 | 0.4 | 3428
1275 | 2.6 | 2062
1276 | 0.9 | 2098
1277 | 0.7 | 2839
1278 | 0.9 | 1568
1279 | 3.2 | 5238
1280 | 2.9 | 2173
1281 | 1.4 | 2671
1282 | 2.3 | 6149
1283 | 4.6 | 3264
1284 | 1.0 | 1932
1285 | 0.5 | 2558
1286 | 2.3 | 1216
1287 | 1.6 | 266
1288 | 2.7 | 4746
1289 | 0.4 | 4374
1290 | 1.8 | 6560
1291 | 3.9 | 3456
1292 | 1.8 | 3359
1293 | 1.2 | 3395
1294 | 1.2 | 4511
1295 | 1.3 | 7436
1296 | 2.7 | 3903
1297 | 2.4 | 1552
1298 | 1.5 | 4309
1299 | 3.7 | 5171
1300 | 1.8 | 5695
1301 | 1.3 | 1585
1302 | 0.7 | 1550
1303 | 1.2 | 2872
1304 | 0.5 | 6223
1305 | 2.6 | 2195
1306 | 2.0 | 4623
1307 | 0.9 | 1401
1308 | 0.2 | 6440
1309 | 3.1 | 5295
1310 | 2.7 | 5990
1311 | 2.3 | 6697
1312 | 0.7 | 4280
1313 | 0.4 | 1863
1314 | 0.9 | 255
1315 | 2.9 | 5876
1316 | 1.0 | 7080
1317 | 1.3 | 681
1318 | 3.0 | 1884
1319 | 2.0 | 3726
1320 | 0.4 | 238
1321 | 2.4 | 1992
1322 | 0.4 | 3238
1323 | 1.5 | 5708
1324 | 1.4 | 2566
1325 | 2.3 | 4728
1326 | 4.2 | 3894
1327 | 2.2 | 3869
1328 | 1.2 | 6839
1329 | 2.9 | 663
1330 | 3.4 | 4488
1331 | 2.8 | 5697
1332 | 6.0 | 1528
1333 | 1.2 | 1783
1334 | 1.5 | 4247
1335 | 1.2 | 198
1336 | 0.5 | 3276
1337 | 1.0 | 6092
1338 | 1.6 | 4719
1339 | 1.2 | 6866
1340 | 0.7 | 2795
1341 | 4.0 | 469
1342 | 1.0 | 5895
1343 | 1.9 | 5673
1344 | 2.3 | 5167
1345 | 1.8 | 5869
1346 | 5.6 | 2182
1347 | 6.8 | 6425
1348 | 3.0 | 6718
1349 | 0.2 | 3383
1350 | 0.3 | 422
1351 | 2.3 | 1710
1352 | 0.8 | 384
1353 | 0.5 | 1642
1354 | 4.7 | 2608
1355 | 1.2 | 4853
1356 | 3.4 | 2097
1357 | 5.9 | 4591
1358 | 2.5 | 2062
1359 | 1.4 | 4101
1360 | 1.9 | 5300
1361 | 1.8 | 7468
1362 | 3.1 | 2022
1363 | 2.3 | 2009
1364 | 0.2 | 6985
1365 | 1.7 | 4579
1366 | 0.5 | 5475
1367 | 1.4 | 7458
1368 | 4.1 | 7446
1369 | 0.6 | 2069
1370 | 1.9 | 2675
1371 | 0.9 | 4253
1372 | 0.4 | 795
1373 | 2.1 | 2370
1374 | 0.6 | 1878
1375 | 0.3 | 885
1376 | 0.1 | 4112
1377 | 2.2 | 810
1378 | 4.0 | 648
1379 | 0.1 | 4298
1380 | 1.5 | 5133
1381 | 3.2 | 5677
1382 | 7.8 | 1857
1383 | 3.2 | 1845
1384 | 0.3 | 6731
1385 | 2.9 | 6352
1386 | 1.4 | 4973
1387 | 2.1 | 2344
1388 | 1.2 | 5191
1389 | 2.6 | 3593
1390 | 2.2 | 4668
1391 | 0.7 | 6846
1392 | 1.2 | 1027
1393 | 2.3 | 3795
1394 | 0.2 | 3827
1395 | 2.4 | 1059
1396 | 1.8 | 1743
1397 | 2.6 | 4220
1398 | 0.9 | 922
1399 | 1.9 | 6965
1400 | 2.4 | 6287
1401 | 2.3 | 6814
1402 | 3.4 | 3618
1403 | 1.0 | 3936
1404 | 2.1 | 3405
1405 | 2.5 | 2835
1406 | 0.1 | 35
1407 | 2.3 | 4724
1408 | 1.8 | 1388
1409 | 2.5 | 4183
1410 | 2.8 | 4908
1411 | 2.4 | 1461
1412 | 2.2 | 145
1413 | 0.7 | 2792
1414 | 3.3 | 2371
1415 | 4.0 | 2001
1416 | 2.4 | 5721
1417 | 0.5 | 6690
1418 | 5.9 | 6799
1419 | 2.0 | 2867
1420 | 2.1 | 607
1421 | 5.2 | 2290
1422 | 1.7 | 5486
1423 | 1.5 | 5318
1424 | 3.0 | 3838
1425 | 1.1 | 519
1426 | 0.8 | 3377
1427 | 1.0 | 3189
1428 | 2.2 | 3232
1429 | 2.5 | 5764
1430 | 2.4 | 3512
1431 | 3.9 | 4659
1432 | 2.1 | 7106
1433 | 0.4 | 6049
1434 | 0.2 | 2793
1435 | 3.2 | 2813
1436 | 1.2 | 2034
1437 | 1.5 | 3695
1438 | 3.2 | 1319
1439 | 0.8 | 2571
1440 | 1.2 | 3517
1441 | 1.5 | 7101
1442 | 0.7 | 5970
1443 | 1.4 | 1080
1444 | 1.8 | 3928
1445 | 2.2 | 302
1446 | 2.6 | 5745
1447 | 2.3 | 1510
1448 | 2.2 | 3879
1449 | 3.0 | 3127
1450 | 2.7 | 6843
1451 | 1.5 | 3213
1452 | 1.8 | 4075
1453 | 2.4 | 318
1454 | 1.5 | 1856
1455 | 3.9 | 491
1456 | 0.9 | 3791
1457 | 1.9 | 3713
1458 | 6.9 | 4940
1459 | 1.3 | 3747
1460 | 0.4 | 931
1461 | 1.4 | 1893
1462 | 2.8 | 1342
1463 | 0.7 | 1083
1464 | 2.2 | 2114
1465 | 0.9 | 2290
1466 | 1.8 | 6940
1467 | 2.4 | 6954
1468 | 4.2 | 5571
1469 | 3.0 | 3793
1470 | 2.9 | 804
1471 | 0.1 | 161
1472 | 1.2 | 6556
1473 | 2.6 | 1883
1474 | 3.2 | 3443
1475 | 3.7 | 7350
1476 | 1.2 | 1288
1477 | 3.5 | 3215
1478 | 1.4 | 7388
1479 | 1.0 | 116
1480 | 2.9 | 1796
1481 | 3.3 | 3109
1482 | 2.2 | 3697
1483 | 2.3 | 4744
1484 | 1.6 | 3384
1485 | 1.7 | 192
1486 | 1.9 | 460
1487 | 2.3 | 6264
1488 | 1.5 | 3179
1489 | 1.8 | 5453
1490 | 0.2 | 4589
1491 | 3.4 | 5521
1492 | 0.3 | 2771
1493 | 5.7 | 2015
1494 | 0.2 | 6484
1495 | 1.3 | 700
1496 | 3.1 | 7334
1497 | 0.3 | 6164
1498 | 5.7 | 2911
1499 | 0.3 | 3498
1500 | 2.4 | 6897
1501 | 2.0 | 7303
1502 | 0.7 | 2804
1503 | 2.5 | 3878
1504 | 2.2 | 891
1505 | 0.7 | 3607
1506 | 0.5 | 1219
1507 | 1.3 | 1258
1508 | 2.0 | 4732
1509 | 2.0 | 801
1510 | 0.6 | 1843
1511 | 0.7 | 6794
1512 | 2.5 | 579
1513 | 1.5 | 898
1514 | 2.0 | 6074
1515 | 1.3 | 3392
1516 | 4.0 | 5644
1517 | 5.0 | 4924
1518 | 0.7 | 4096
1519 | 2.4 | 1890
1520 | 0.2 | 5299
1521 | 1.2 | 4123
1522 | 1.6 | 7213
1523 | 2.3 | 872
1524 | 1.9 | 4125
1525 | 1.1 | 323
1526 | 0.5 | 2930
1527 | 5.1 | 4548
1528 | 2.6 | 6979
1529 | 3.0 | 1023
1530 | 4.7 | 5096
1531 | 1.6 | 2484
1532 | 1.9 | 1946
1533 | 1.3 | 7438
1534 | 7.2 | 6803
1535 | 0.5 | 6107
1536 | 0.1 | 6504
1537 | 1.6 | 333
1538 | 4.0 | 6794
1539 | 3.2 | 6117
1540 | 1.5 | 3064
1541 | 1.0 | 639
1542 | 0.1 | 7125
1543 | 0.1 | 5847
1544 | 1.6 | 5536
1545 | 2.9 | 2916
1546 | 2.9 | 4756
1547 | 0.5 | 2643
1548 | 3.3 | 23
1549 | 4.7 | 1369
1550 | 2.7 | 1819
1551 | 1.8 | 1363
1552 | 0.4 | 4769
1553 | 0.9 | 6723
1554 | 0.8 | 2187
1555 | 0.5 | 1626
1556 | 2.9 | 5241
1557 | 0.9 | 6078
1558 | 0.6 | 3200
1559 | 1.4 | 5647
1560 | 2.1 | 6690
1561 | 0.8 | 4297
1562 | 2.2 | 377
1563 | 2.9 | 870
1564 | 2.2 | 620
1565 | 2.5 | 7384
1566 | 1.0 | 106
1567 | 2.9 | 4453
1568 | 0.2 | 3975
1569 | 0.5 | 7159
1570 | 1.8 | 4603
1571 | 3.6 | 3795
1572 | 1.6 | 510
1573 | 2.4 | 1713
1574 | 2.3 | 2843
1575 | 1.0 | 4230
1576 | 0.4 | 6287
1577 | 2.3 | 2013
1578 | 0.2 | 5878
1579 | 0.2 | 516
1580 | 0.7 | 4735
1581 | 2.1 | 5130
1582 | 2.7 | 6925
1583 | 1.2 | 6054
1584 | 5.2 | 2374
1585 | 2.1 | 4089
1586 | 3.3 | 223
1587 | 0.6 | 2450
1588 | 1.1 | 6863
1589 | 2.0 | 274
1590 | 2.4 | 3507
1591 | 5.7 | 2152
1592 | 2.0 | 5215
1593 | 3.9 | 4072
1594 | 2.2 | 894
1595 | 2.0 | 667
1596 | 4.2 | 1473
1597 | 2.2 | 894
1598 | 1.0 | 2250
1599 | 1.1 | 497
1600 | 5.4 | 903
1601 | 1.1 | 2213
1602 | 2.6 | 5208
1603 | 0.8 | 6749
1604 | 5.1 | 4145
1605 | 2.0 | 514
1606 | 1.4 | 5334
1607 | 3.3 | 2155
1608 | 1.4 | 383
1609 | 4.4 | 7000
1610 | 1.7 | 7183
1611 | 0.6 | 2411
1612 | 0.4 | 878
1613 | 1.9 | 6425
1614 | 0.2 | 5628
1615 | 0.8 | 2689
1616 | 1.1 | 3365
1617 | 0.3 | 1363
1618 | 0.9 | 2269
1619 | 1.2 | 1245
1620 | 1.9 | 3207
1621 | 1.6 | 6946
1622 | 6.4 | 7081
1623 | 2.3 | 2779
1624 | 1.8 | 3701
1625 | 1.5 | 4311
1626 | 0.6 | 1765
1627 | 0.2 | 4118
1628 | 3.9 | 3173
1629 | 3.1 | 60
1630 | 3.0 | 5499
1631 | 3.2 | 7093
1632 | 0.9 | 3393
1633 | 5.4 | 5495
1634 | 1.4 | 1899
1635 | 0.5 | 5505
1636 | 2.2 | 1615
1637 | 1.3 | 7150
1638 | 2.8 | 135
1639 | 1.1 | 4034
1640 | 0.2 | 4711
1641 | 2.3 | 7053
1642 | 2.4 | 3676
1643 | 2.3 | 1039
1644 | 1.6 | 4998
1645 | 1.4 | 2874
1646 | 3.7 | 5605
1647 | 1.3 | 3076
1648 | 1.4 | 602
1649 | 2.7 | 5185
1650 | 1.0 | 5102
1651 | 2.4 | 5368
1652 | 4.8 | 1553
1653 | 1.6 | 5009
1654 | 1.2 | 6381
1655 | 2.0 | 7448
1656 | 3.4 | 4016
1657 | 2.0 | 5237
1658 | 0.2 | 4045
1659 | 1.5 | 4433
1660 | 1.3 | 6684
1661 | 0.7 | 75
1662 | 1.5 | 1328
1663 | 2.2 | 6907
1664 | 1.3 | 2598
1665 | 2.7 | 215
1666 | 5.0 | 3685
1667 | 0.3 | 5455
1668 | 2.9 | 6035
1669 | 3.4 | 396
1670 | 1.3 | 481
1671 | 1.6 | 6467
1672 | 1.4 | 2952
1673 | 5.6 | 1534
1674 | 0.9 | 7005
1675 | 2.7 | 7331
1676 | 0.4 | 3951
1677 | 2.0 | 2486
1678 | 2.9 | 5293
1679 | 0.3 | 947
1680 | 2.0 | 3161
1681 | 0.8 | 510
1682 | 0.5 | 4141
1683 | 1.8 | 4863
1684 | 1.3 | 6868
1685 | 4.9 | 4244
1686 | 2.4 | 5800
1687 | 1.3 | 5880
1688 | 1.3 | 4032
1689 | 1.1 | 613
1690 | 0.5 | 5075
1691 | 4.7 | 2800
1692 | 1.9 | 1667
1693 | 0.1 | 2568
1694 | 3.6 | 2172
1695 | 3.4 | 2521
1696 | 0.8 | 962
1697 | 1.6 | 5606
1698 | 1.8 | 2023
1699 | 2.1 | 4678
1700 | 3.0 | 5813
1701 | 0.6 | 855
1702 | 4.3 | 5014
1703 | 2.9 | 436
1704 | 2.6 | 2448
1705 | 5.4 | 6620
1706 | 2.2 | 280
1707 | 0.9 | 1462
1708 | 3.1 | 5884
1709 | 2.3 | 386
1710 | 1.0 | 7363
1711 | 0.9 | 412
1712 | 2.5 | 5508
1713 | 1.6 | 30
1714 | 4.2 | 1407
1715 | 0.1 | 3802
1716 | 2.9 | 3796
1717 | 2.3 | 5748
1718 | 1.6 | 6350
1719 | 0.5 | 5239
1720 | 4.5 | 3763
1721 | 1.9 | 3365
1722 | 0.8 | 4891
1723 | 1.3 | 4012
1724 | 4.2 | 7233
1725 | 3.1 | 2357
1726 | 2.3 | 2467
1727 | 1.4 | 3641
1728 | 3.2 | 5794
1729 | 8.6 | 2184
1730 | 0.4 | 1809
1731 | 5.0 | 4026
1732 | 1.5 | 3505
1733 | 2.0 | 6527
1734 | 1.4 | 5003
1735 | 2.3 | 3811
1736 | 1.0 | 2655
1737 | 0.3 | 754
1738 | 0.4 | 5739
1739 | 0.7 | 3078
1740 | 0.9 | 5975
1741 | 5.5 | 4864
1742 | 1.0 | 840
1743 | 0.4 | 5790
1744 | 2.2 | 6200
1745 | 1.5 | 1669
1746 | 1.5 | 5198
1747 | 1.6 | 3210
1748 | 1.0 | 1825
1749 | 3.1 | 3395
1750 | 1.6 | 6287
1751 | 1.9 | 1078
1752 | 2.0 | 5916
1753 | 2.3 | 784
1754 | 1.0 | 3455
1755 | 1.3 | 6959
1756 | 0.2 | 6697
1757 | 1.0 | 2284
1758 | 2.7 | 7466
1759 | 3.3 | 7338
1760 | 0.7 | 5475
1761 | 0.7 | 7027
1762 | 3.5 | 7369
1763 | 0.9 | 6778
1764 | 1.6 | 6177
1765 | 1.3 | 7111
1766 | 1.1 | 2392
1767 | 0.8 | 2003
1768 | 0.4 | 2056
1769 | 2.0 | 7348
1770 | 2.2 | 5251
1771 | 2.3 | 1722
1772 | 1.8 | 3425
1773 | 5.4 | 5319
1774 | 0.8 | 7381
1775 | 0.6 | 5286
1776 | 4.3 | 5645
1777 | 2.0 | 4346
1778 | 0.3 | 7053
1779 | 2.1 | 2979
1780 | 1.8 | 3902
1781 | 5.2 | 6776
1782 | 3.1 | 6968
1783 | 0.8 | 4568
1784 | 1.0 | 820
1785 | 3.3 | 1266
1786 | 1.9 | 1641
1787 | 2.4 | 4951
1788 | 1.9 | 6268
1789 | 2.2 | 5571
1790 | 2.1 | 6013
1791 | 1.9 | 5784
1792 | 0.5 | 2462
1793 | 2.2 | 651
1794 | 0.1 | 6219
1795 | 2.0 | 3704
1796 | 1.6 | 4277
1797 | 0.5 | 7269
1798 | 0.5 | 4810
1799 | 0.5 | 4011
1800 | 2.3 | 3542
1801 | 3.2 | 1275
1802 | 2.4 | 4960
1803 | 1.4 | 411
1804 | 0.7 | 3446
1805 | 1.1 | 4773
1806 | 1.3 | 4956
1807 | 1.9 | 1551
1808 | 0.8 | 6761
1809 | 0.6 | 7427
1810 | 1.8 | 4493
1811 | 1.0 | 2233
1812 | 1.2 | 7281
1813 | 2.2 | 1075
1814 | 3.6 | 2419
1815 | 0.1 | 1338
1816 | 2.1 | 4371
1817 | 1.8 | 2299
1818 | 1.1 | 3025
1819 | 2.0 | 2959
1820 | 0.5 | 5966
1821 | 0.8 | 6984
1822 | 2.3 | 3488
1823 | 4.2 | 473
1824 | 1.5 | 5376
1825 | 0.6 | 3830
1826 | 1.7 | 1356
1827 | 2.8 | 3854
1828 | 4.1 | 1784
1829 | 0.9 | 2820
1830 | 1.3 | 5180
1831 | 2.8 | 5271
1832 | 1.2 | 1756
1833 | 2.7 | 6236
1834 | 1.9 | 3512
1835 | 2.3 | 5327
1836 | 3.1 | 7425
1837 | 1.2 | 5442
1838 | 2.4 | 4552
1839 | 4.0 | 2170
1840 | 2.7 | 1142
1841 | 2.5 | 5823
1842 | 3.0 | 6749
1843 | 0.1 | 1615
1844 | 1.0 | 1966
1845 | 2.8 | 6013
1846 | 2.0 | 6189
1847 | 0.2 | 585
1848 | 1.8 | 6494
1849 | 3.3 | 3047
1850 | 2.4 | 4400
1851 | 3.0 | 1820
1852 | 2.3 | 6358
1853 | 1.8 | 5752
1854 | 0.6 | 4662
1855 | 1.6 | 2915
1856 | 1.4 | 85
1857 | 2.3 | 6610
1858 | 2.1 | 1524
1859 | 3.4 | 5301
1860 | 2.7 | 2403
1861 | 4.4 | 7061
1862 | 2.0 | 6143
1863 | 0.7 | 7176
1864 | 3.6 | 3023
1865 | 2.0 | 4463
1866 | 2.6 | 6638
1867 | 0.7 | 5712
1868 | 0.6 | 1173
1869 | 2.8 | 3563
1870 | 0.8 | 1384
1871 | 2.8 | 387
1872 | 0.2 | 1751
1873 | 0.7 | 6446
1874 | 2.7 | 2954
1875 | 3.2 | 7185
1876 | 0.6 | 5522
1877 | 3.2 | 3040
1878 | 3.2 | 5696
1879 | 1.8 | 6080
1880 | 3.2 | 378
1881 | 1.0 | 2640
1882 | 0.5 | 5980
1883 | 0.6 | 2063
1884 | 2.4 | 875
1885 | 1.1 | 5622
1886 | 4.6 | 4385
1887 | 3.9 | 6747
1888 | 4.7 | 379
1889 | 2.1 | 122
1890 | 2.9 | 47
1891 | 0.9 | 7203
1892 | 3.4 | 711
1893 | 2.5 | 5878
1894 | 0.2 | 3788
1895 | 1.6 | 7160
1896 | 2.1 | 4863
1897 | 2.6 | 6065
1898 | 0.9 | 5030
1899 | 1.1 | 917
1900 | 1.4 | 6994
1901 | 2.4 | 7233
1902 | 3.8 | 4008
1903 | 1.6 | 6497
1904 | 2.9 | 5868
1905 | 2.1 | 4845
1906 | 1.4 | 4022
1907 | 2.5 | 1437
1908 | 0.3 | 3248
1909 | 2.0 | 1325
1910 | 2.6 | 891
1911 | 1.6 | 2752
1912 | 0.3 | 2958
1913 | 2.0 | 7349
1914 | 2.4 | 1739
1915 | 3.0 | 7342
1916 | 1.9 | 1883
1917 | 0.5 | 5404
1918 | 1.0 | 3436
1919 | 1.6 | 2147
1920 | 0.2 | 7390
1921 | 0.1 | 2253
1922 | 0.5 | 6562
1923 | 3.4 | 5212
1924 | 0.5 | 7334
1925 | 3.0 | 1974
1926 | 1.4 | 5425
1927 | 0.4 | 3186
1928 | 1.9 | 2577
1929 | 3.8 | 2623
1930 | 1.1 | 3288
1931 | 2.9 | 6189
1932 | 0.7 | 518
1933 | 0.7 | 3708
1934 | 5.0 | 2786
1935 | 2.7 | 5639
1936 | 6.1 | 1806
1937 | 0.4 | 720
1938 | 0.3 | 1044
1939 | 2.1 | 581
1940 | 0.6 | 1002
1941 | 0.3 | 6446
1942 | 2.1 | 1827
1943 | 2.3 | 7435
1944 | 3.4 | 4463
1945 | 0.5 | 227
1946 | 0.7 | 3160
1947 | 1.9 | 2256
1948 | 2.1 | 2705
1949 | 1.0 | 443
1950 | 1.6 | 7368
1951 | 1.1 | 6598
1952 | 2.6 | 1437
1953 | 2.2 | 2253
1954 | 0.8 | 322
1955 | 1.6 | 5036
1956 | 2.2 | 5355
1957 | 1.0 | 4531
1958 | 3.2 | 4384
1959 | 0.5 | 5898
1960 | 1.7 | 4493
1961 | 1.3 | 542
1962 | 1.4 | 3200
1963 | 1.6 | 1383
1964 | 0.3 | 3161
1965 | 0.6 | 4811
1966 | 0.4 | 5742
1967 | 3.1 | 678
1968 | 0.6 | 2010
1969 | 3.7 | 5602
1970 | 0.2 | 2349
1971 | 4.2 | 535
1972 | 1.0 | 6666
1973 | 1.3 | 6554
1974 | 2.5 | 5478
1975 | 0.6 | 7196
1976 | 1.9 | 991
1977 | 4.2 | 3121
1978 | 4.7 | 4543
1979 | 1.1 | 5286
1980 | 0.3 | 6047
1981 | 0.2 | 6435
1982 | 0.4 | 5661
1983 | 1.4 | 387
1984 | 5.8 | 1153
1985 | 1.9 | 2362
1986 | 1.1 | 1696
1987 | 6.2 | 5662
1988 | 4.2 | 7390
1989 | 1.7 | 2716
1990 | 2.3 | 2986
1991 | 2.6 | 7128
1992 | 0.3 | 5465
1993 | 0.9 | 966
1994 | 2.0 | 2196
1995 | 0.1 | 7373
1996 | 2.6 | 3614
1997 | 1.2 | 6230
1998 | 8.0 | 4093
1999 | 2.5 | 1629
2000 | 0.1 | 3915
2001 | 0.1 | 1162
2002 | 2.5 | 1212
2003 | 2.0 | 6293
2004 | 1.2 | 5614
2005 | 1.5 | 6968
2006 | 0.5 | 3249
2007 | 5.4 | 3153
2008 | 3.7 | 6747
2009 | 2.3 | 6383
2010 | 2.8 | 5762
2011 | 4.8 | 4254
2012 | 3.5 | 4205
2013 | 0.7 | 4597
2014 | 3.2 | 4596
2015 | 3.7 | 4827
2016 | 1.3 | 793
2017 | 1.4 | 7021
2018 | 2.7 | 2424
2019 | 3.2 | 2215
2020 | 1.4 | 5781
2021 | 1.0 | 1409
2022 | 0.2 | 4464
2023 | 1.5 | 6803
2024 | 6.1 | 714
2025 | 4.1 | 3354
2026 | 1.5 | 7474
2027 | 1.2 | 1949
2028 | 3.0 | 6394
2029 | 1.5 | 3563
2030 | 0.5 | 749
2031 | 1.3 | 2961
2032 | 0.3 | 5236
2033 | 4.1 | 463
2034 | 1.8 | 3578
2035 | 0.4 | 5184
2036 | 0.1 | 737
2037 | 1.9 | 656
2038 | 0.6 | 2471
2039 | 0.2 | 3124
2040 | 1.6 | 7114
2041 | 2.6 | 641
2042 | 0.4 | 3560
2043 | 1.8 | 6026
2044 | 3.2 | 3352
2045 | 0.7 | 3983
2046 | 4.7 | 438
2047 | 1.6 | 1178
2048 | 1.2 | 695
2049 | 1.4 | 6377
2050 | 0.5 | 3673
2051 | 1.2 | 7263
2052 | 1.9 | 6143
2053 | 0.6 | 4716
2054 | 2.1 | 6167
2055 | 1.2 | 4586
2056 | 2.0 | 1679
2057 | 0.4 | 2859
2058 | 1.0 | 6077
2059 | 0.3 | 3851
2060 | 1.2 | 388
2061 | 1.0 | 7200
2062 | 0.1 | 4381
2063 | 2.0 | 5487
2064 | 2.2 | 6718
2065 | 0.2 | 6810
2066 | 0.9 | 1361
2067 | 3.3 | 23
2068 | 1.9 | 2567
2069 | 0.9 | 3069
2070 | 4.2 | 535
2071 | 1.5 | 4348
2072 | 3.2 | 3767
2073 | 3.1 | 7060
2074 | 1.9 | 675
2075 | 1.0 | 2754
2076 | 9.2 | 989
2077 | 1.0 | 3572
2078 | 1.8 | 1910
