Node | Distance To | Previous Node in Path (-1 is unreachable, or starting node)
253 | 28.099999999999994 | 1549
254 | 42.5 | 1067
255 | 31.000000000000004 | 3043
256 | 37.199999999999996 | 268
257 | 30.0 | 4762
258 | 28.200000000000006 | 2408
259 | 28.6 | 1562
260 | 31.300000000000004 | 834
261 | 27.599999999999998 | 772
262 | 23.499999999999996 | 2632
263 | 34.199999999999996 | 3763
264 | 31.599999999999998 | 2993
265 | 33.8 | 1098
266 | 31.7 | 3574
267 | 28.1 | 644
268 | 29.299999999999997 | 4038
269 | Infinity | -1
270 | 28.099999999999998 | 232
271 | 31.899999999999995 | 3990
272 | 25.799999999999997 | 3765
273 | 23.600000000000005 | 7253
274 | 29.200000000000003 | 6173
275 | 28.099999999999998 | 3401
276 | 31.7 | 4217
277 | 30.7 | 816
278 | 30.099999999999998 | 1810
279 | 25.5 | 1885
280 | 26.299999999999997 | 6558
281 | 33.0 | 6084
282 | 31.200000000000003 | 4041
283 | 29.8 | 5652
284 | 29.999999999999996 | 2394
285 | 41.800000000000004 | 5237
286 | 31.299999999999997 | 1610
287 | 36.60000000000001 | 2358
288 | 37.6 | 2366
289 | 26.4 | 5594
290 | 33.6 | 3598
291 | 36.4 | 2507
292 | 24.099999999999994 | 5037
293 | 29.400000000000002 | 1044
294 | 29.800000000000004 | 5573
295 | 27.999999999999996 | 3414
296 | 28.1 | 1551
297 | 32.00000000000001 | 172
298 | 17.7 | 5192
299 | 30.9 | 3442
300 | 28.799999999999997 | 3138
301 | 16.299999999999997 | 387
302 | 33.9 | 1248
303 | 24.4 | 7194
304 | 29.300000000000004 | 3144
305 | 29.000000000000004 | 4683
306 | 23.4 | 5980
307 | 29.7 | 1683
308 | 29.499999999999996 | 2306
309 | 17.5 | 2261
310 | Infinity | -1
311 | 28.5 | 847
312 | 37.0 | 6552
313 | 28.299999999999997 | 1503
314 | 38.3 | 6112
315 | 27.8 | 6690
316 | 28.2 | 1626
317 | 36.1 | 1558
318 | 35.6 | 2187
319 | 31.099999999999998 | 7021
320 | 37.4 | 4066
321 | 35.8 | 7418
322 | 22.1 | 2252
323 | 33.6 | 2578
324 | 28.599999999999998 | 5097
325 | 22.2 | 5093
326 | 25.4 | 6397
327 | 27.799999999999997 | 262
328 | 16.7 | 5415
329 | 28.699999999999992 | 5035
330 | 27.3 | 894
331 | 34.6 | 381
332 | 28.099999999999998 | 232
333 | 27.099999999999998 | 2163
334 | 28.6 | 5457
