Node | Distance To | Previous Node in Path (-1 is unreachable, or starting node)
1068 | 2.7 | 7412
1069 | 2.7 | 184
1070 | 0.8 | 4284
1071 | 2.2 | 2799
1072 | 1.9 | 7148
1073 | 1.0 | 3337
1074 | 3.0 | 4780
1075 | 1.5 | 7288
1076 | 0.7 | 2268
1077 | 2.5 | 3663
1078 | 2.3 | 525
1079 | 1.5 | 4574
1080 | 2.3 | 91
1081 | 2.2 | 7090
1082 | 2.8 | 6019
1083 | 1.0 | 6222
1084 | 1.0 | 1977
1085 | 1.5 | 6520
1086 | 2.3 | 4958
1087 | 1.5 | 3427
1088 | 0.5 | 5585
1089 | 4.8 | 295
1090 | 2.5 | 2719
1091 | 0.8 | 1536
1092 | 3.2 | 2716
1093 | 3.6 | 1053
1094 | 1.2 | 6194
1095 | 5.9 | 3199
1096 | 1.9 | 2726
1097 | 1.5 | 4504
1098 | 0.9 | 6769
1099 | 1.1 | 2360
1100 | 1.5 | 1512
1101 | 4.6 | 656
1102 | 0.2 | 7143
1103 | 0.6 | 1353
1104 | 3.5 | 1829
1105 | 2.6 | 2986
1106 | 1.9 | 4505
1107 | 0.6 | 3902
1108 | 5.8 | 624
1109 | 0.3 | 3755
1110 | 3.1 | 4313
1111 | 0.6 | 3135
1112 | 1.2 | 2506
1113 | 1.5 | 732
1114 | 3.1 | 6145
1115 | 1.2 | 654
1116 | 3.4 | 7334
1117 | 2.7 | 5916
1118 | 3.7 | 6221
1119 | 0.8 | 6497
1120 | 0.8 | 4712
1121 | 0.1 | 3801
1122 | 0.8 | 5307
1123 | 1.0 | 6818
1124 | 4.2 | 807
1125 | 3.0 | 1550
1126 | 1.5 | 2200
1127 | 5.3 | 5366
1128 | 1.5 | 1311
1129 | 1.3 | 1980
1130 | 1.6 | 5636
1131 | 0.7 | 799
1132 | 0.9 | 5945
1133 | 0.8 | 5730
1134 | 2.4 | 6420
1135 | 1.3 | 3558
1136 | 2.9 | 7054
1137 | 0.6 | 1635
1138 | 1.6 | 5197
1139 | 5.4 | 6657
1140 | 0.1 | 68
1141 | 6.2 | 579
1142 | 1.7 | 7093
1143 | 0.2 | 2386
1144 | 1.0 | 4458
1145 | 3.6 | 4770
1146 | 1.6 | 6211
1147 | 3.5 | 6212
1148 | 3.8 | 7171
1149 | 1.1 | 4925
1150 | 1.5 | 2523
1151 | 0.3 | 1903
1152 | 0.3 | 1931
1153 | 2.9 | 6146
1154 | 0.9 | 912
1155 | 0.4 | 2486
1156 | 1.6 | 3808
1157 | 2.3 | 6138
1158 | 3.4 | 4253
1159 | 3.9 | 74
1160 | 1.2 | 3485
1161 | 2.2 | 7124
1162 | 1.3 | 2616
1163 | 3.4 | 4565
1164 | 1.6 | 4290
1165 | 5.0 | 5708
1166 | 0.6 | 6663
1167 | 4.7 | 2381
1168 | 0.5 | 3726
1169 | 2.3 | 4367
1170 | 1.4 | 5930
1171 | 0.4 | 7109
1172 | 2.9 | 3633
1173 | 2.7 | 5674
1174 | 1.1 | 6864
1175 | 2.7 | 4917
1176 | 2.4 | 3732
1177 | 1.3 | 6571
1178 | 0.2 | 4286
1179 | 2.7 | 6723
1180 | 5.6 | 3180
1181 | 1.2 | 7239
1182 | 2.8 | 3120
1183 | 2.3 | 442
1184 | 2.3 | 5147
1185 | 2.1 | 4189
1186 | 0.8 | 1797
1187 | 0.3 | 1878
1188 | 3.7 | 3768
1189 | 0.2 | 4525
1190 | 3.0 | 545
1191 | 3.3 | 5022
1192 | 1.3 | 7241
1193 | 1.3 | 7159
1194 | 1.0 | 3986
1195 | 3.0 | 5860
1196 | 3.9 | 1103
1197 | 2.0 | 1265
1198 | 0.5 | 5459
1199 | 0.4 | 2568
1200 | 1.8 | 7214
1201 | 2.2 | 5063
1202 | 0.7 | 4953
1203 | 4.2 | 1025
1204 | 2.2 | 387
1205 | 0.7 | 347
1206 | 0.9 | 2955
1207 | 2.4 | 6459
1208 | 1.2 | 4169
1209 | 2.2 | 1221
1210 | 2.4 | 2713
1211 | 1.8 | 978
1212 | 1.1 | 93
1213 | 0.2 | 1951
1214 | 2.0 | 1716
1215 | 1.5 | 2508
1216 | 4.3 | 2746
1217 | 2.9 | 3645
1218 | 0.8 | 3027
1219 | 1.7 | 2961
1220 | 0.1 | 5120
1221 | 0.4 | 492
1222 | 0.6 | 4699
1223 | 0.1 | 3907
1224 | 0.1 | 951
1225 | 0.4 | 1902
1226 | 0.2 | 4245
1227 | 3.3 | 6279
1228 | 2.3 | 2725
1229 | 0.5 | 7323
1230 | 0.7 | 3223
1231 | 2.6 | 6480
1232 | 6.7 | 3155
1233 | 0.3 | 337
1234 | 1.1 | 3992
1235 | 0.4 | 5788
1236 | 1.0 | 804
1237 | 2.4 | 6378
1238 | 1.8 | 79
1239 | 0.7 | 7078
1240 | 0.9 | 2950
1241 | 2.6 | 1809
1242 | 3.4 | 180
1243 | 2.1 | 478
1244 | 3.8 | 44
1245 | 0.9 | 6339
1246 | 4.9 | 3081
1247 | 0.9 | 6981
1248 | 2.1 | 3314
1249 | 3.1 | 4063
1250 | 1.3 | 234
1251 | 1.0 | 3486
1252 | 0.3 | 1901
1253 | 0.9 | 7058
1254 | 0.7 | 4072
1255 | 1.6 | 4126
1256 | 0.7 | 6792
1257 | 1.5 | 2251
1258 | 0.4 | 3673
1259 | 1.8 | 3901
1260 | 1.0 | 1336
1261 | 4.1 | 6217
1262 | 1.6 | 1923
1263 | 2.4 | 7393
1264 | 1.0 | 6242
1265 | 1.9 | 6246
1266 | 1.7 | 15
1267 | 0.9 | 4124
1268 | 2.7 | 808
1269 | 0.5 | 1736
1270 | 1.5 | 6186
1271 | 3.5 | 6193
1272 | 3.4 | 3554
1273 | 0.1 | 5824
1274 | 1.1 | 3000
1275 | 3.4 | 1081
1276 | 0.7 | 4831
1277 | 1.3 | 5006
1278 | 2.5 | 6951
1279 | 5.5 | 5300
1280 | 1.2 | 4719
1281 | 0.9 | 1443
1282 | 2.4 | 7036
1283 | 2.4 | 556
1284 | 0.1 | 3966
1285 | 3.4 | 7053
1286 | 0.5 | 6240
1287 | 3.2 | 3731
1288 | 0.4 | 6613
1289 | 1.2 | 3940
1290 | 2.2 | 7113
1291 | 1.7 | 1972
1292 | 3.6 | 3910
1293 | 3.5 | 4623
1294 | 1.2 | 2250
1295 | 2.3 | 1711
1296 | 2.2 | 2874
1297 | 1.5 | 7194
1298 | 0.1 | 5433
1299 | 0.9 | 5417
1300 | 3.4 | 8
1301 | 2.0 | 2963
1302 | 2.0 | 6365
1303 | 1.5 | 267
1304 | 3.7 | 2262
1305 | 4.0 | 6811
1306 | 3.2 | 1303
1307 | 1.7 | 6215
1308 | 3.1 | 3799
1309 | 0.5 | 5353
1310 | 4.7 | 610
1311 | 1.8 | 2415
1312 | 3.6 | 4762
1313 | 0.3 | 3967
1314 | 2.4 | 4432
1315 | 1.8 | 383
1316 | 3.0 | 160
1317 | 0.9 | 6432
1318 | 4.0 | 693
1319 | 0.2 | 2963
1320 | 0.9 | 1235
1321 | 2.9 | 1880
1322 | 1.6 | 2348
1323 | 1.8 | 661
1324 | 0.7 | 5400
1325 | 0.3 | 2635
1326 | 1.1 | 7240
1327 | 1.0 | 474
1328 | 1.4 | 5145
1329 | 2.2 | 56
1330 | 3.7 | 1583
1331 | 0.6 | 1085
1332 | 1.6 | 2542
1333 | 4.6 | 4337
1334 | 5.6 | 6053
1335 | 3.5 | 5587
1336 | 1.8 | 5979
1337 | 1.7 | 916
1338 | 0.9 | 5813
1339 | 1.7 | 2829
1340 | 2.6 | 3491
1341 | 1.1 | 6919
1342 | 2.5 | 1611
1343 | 1.1 | 4887
1344 | 2.9 | 1024
1345 | 1.0 | 551
1346 | 3.8 | 4295
1347 | 3.0 | 5193
1348 | 2.5 | 4277
1349 | 1.9 | 1711
1350 | 0.2 | 5051
1351 | 3.3 | 7031
1352 | 0.9 | 4952
1353 | 2.2 | 5631
1354 | 0.7 | 1703
1355 | 3.0 | 5521
1356 | 0.9 | 2683
1357 | 2.4 | 4716
1358 | 6.2 | 6984
1359 | 0.8 | 7370
1360 | 1.4 | 4221
1361 | 1.8 | 4565
1362 | 1.0 | 2063
1363 | 1.4 | 3812
1364 | 0.9 | 2245
1365 | 0.2 | 6948
1366 | 3.9 | 7495
1367 | 0.7 | 4763
1368 | 2.3 | 3217
1369 | 0.6 | 2468
1370 | 1.0 | 283
1371 | 1.8 | 449
1372 | 7.7 | 3045
1373 | 2.3 | 466
1374 | 0.8 | 857
1375 | 2.3 | 970
1376 | 0.9 | 4821
1377 | 4.5 | 1238
1378 | 4.2 | 3792
1379 | 1.8 | 5607
1380 | 1.1 | 6234
1381 | 1.9 | 5694
1382 | 1.6 | 6911
1383 | 2.7 | 4875
1384 | 2.7 | 4964
1385 | 4.2 | 1906
1386 | 4.1 | 3090
1387 | 2.4 | 1099
1388 | 0.6 | 216
1389 | 1.4 | 1408
1390 | 0.9 | 6545
1391 | 4.7 | 6572
1392 | 2.0 | 2559
1393 | 0.2 | 7327
1394 | 2.2 | 1805
1395 | 2.2 | 1380
1396 | 1.6 | 1153
1397 | 1.5 | 6776
1398 | 0.7 | 3120
1399 | 1.4 | 5579
1400 | 0.8 | 156
1401 | 3.7 | 843
1402 | 0.1 | 228
1403 | 3.1 | 7322
1404 | 3.3 | 5643
1405 | 0.2 | 6263
1406 | 4.1 | 377
1407 | 3.1 | 3511
1408 | 1.6 | 2749
1409 | 3.6 | 5023
1410 | 3.2 | 4198
1411 | 2.6 | 3847
1412 | 4.6 | 1003
1413 | 1.0 | 64
1414 | 3.2 | 1162
1415 | 2.5 | 6544
1416 | 1.0 | 6617
1417 | 0.2 | 7311
1418 | 1.3 | 3116
1419 | 0.5 | 911
1420 | 1.6 | 5748
1421 | 0.3 | 5505
1422 | 1.9 | 7192
1423 | 3.2 | 2375
1424 | 4.1 | 1844
1425 | 3.7 | 1508
1426 | 0.2 | 3832
1427 | 3.3 | 7242
1428 | 4.2 | 6529
1429 | 7.0 | 698
1430 | 0.4 | 1208
1431 | 0.4 | 6677
1432 | 2.6 | 4277
1433 | 1.8 | 5138
1434 | 4.3 | 2882
1435 | 1.9 | 6100
1436 | 2.2 | 4424
1437 | 2.5 | 1000
1438 | 2.4 | 5422
1439 | 2.3 | 5003
1440 | 8.9 | 3158
1441 | 6.1 | 1949
1442 | 0.5 | 3200
1443 | 2.2 | 4745
1444 | 1.4 | 2815
1445 | 3.6 | 3202
1446 | 2.5 | 637
1447 | 1.0 | 4768
1448 | 1.7 | 7101
1449 | 1.2 | 4225
1450 | 0.9 | 6686
1451 | 0.7 | 6309
1452 | 1.7 | 981
1453 | 1.3 | 3
1454 | 4.5 | 3675
1455 | 0.1 | 2791
1456 | 0.8 | 7165
1457 | 0.3 | 5551
1458 | 1.8 | 6071
1459 | 4.4 | 5396
1460 | 5.4 | 1904
1461 | 2.6 | 3379
1462 | 3.7 | 1156
1463 | 1.4 | 2296
1464 | 3.0 | 1851
1465 | 2.3 | 4793
1466 | 4.5 | 7021
1467 | 1.1 | 4284
1468 | 5.7 | 6910
1469 | 1.9 | 6284
1470 | 2.2 | 6584
1471 | 2.2 | 656
1472 | 3.5 | 6648
1473 | 2.3 | 371
1474 | 1.3 | 4439
1475 | 0.7 | 7195
1476 | 1.3 | 5287
1477 | 2.5 | 3651
1478 | 2.3 | 4524
1479 | 5.8 | 5429
1480 | 4.2 | 6317
1481 | 1.4 | 3264
1482 | 1.7 | 1955
1483 | 1.0 | 3688
1484 | 1.3 | 5419
1485 | 2.0 | 4714
1486 | 2.7 | 2228
1487 | 0.4 | 2776
1488 | 0.4 | 7429
1489 | 1.8 | 4874
1490 | 4.8 | 6157
1491 | 0.8 | 3823
1492 | 2.5 | 5976
1493 | 1.2 | 6981
1494 | 5.1 | 3847
1495 | 2.9 | 3013
1496 | 4.3 | 437
1497 | 1.2 | 4673
1498 | 2.1 | 4135
1499 | 2.3 | 736
1500 | 3.2 | 5246
1501 | 2.5 | 3528
1502 | 0.3 | 4514
1503 | 1.5 | 2118
1504 | 0.2 | 1070
1505 | 2.2 | 5745
1506 | 3.0 | 3665
1507 | 2.9 | 4181
1508 | 1.1 | 2364
1509 | 2.2 | 3112
1510 | 1.8 | 5407
1511 | 0.3 | 2165
1512 | 1.3 | 3995
1513 | 0.9 | 989
1514 | 0.2 | 6573
1515 | 5.7 | 7217
1516 | 1.4 | 6134
1517 | 0.6 | 3295
1518 | 2.8 | 6740
1519 | 2.9 | 5866
1520 | 1.7 | 1025
1521 | 1.5 | 4586
1522 | 4.4 | 2152
1523 | 4.0 | 3116
1524 | 0.6 | 5869
1525 | 2.3 | 650
1526 | 6.7 | 4939
1527 | 1.7 | 7184
1528 | 2.4 | 6178
1529 | 2.3 | 947
1530 | 1.5 | 3820
1531 | 1.1 | 131
1532 | 1.4 | 213
1533 | 0.9 | 3172
1534 | 1.1 | 4734
1535 | 1.7 | 1884
1536 | 1.4 | 3914
1537 | 1.9 | 6844
1538 | 1.8 | 1653
1539 | 1.3 | 493
1540 | 2.0 | 608
1541 | 2.8 | 1260
1542 | 0.5 | 889
1543 | 2.4 | 252
1544 | 0.6 | 6906
1545 | 2.7 | 2234
1546 | 0.9 | 876
1547 | 0.9 | 4559
1548 | 0.5 | 2052
1549 | 0.9 | 4539
1550 | 2.9 | 4321
1551 | 0.7 | 2450
1552 | 2.6 | 3507
1553 | 8.4 | 6066
1554 | 2.1 | 7369
1555 | 3.0 | 1325
1556 | 1.3 | 4950
1557 | 0.7 | 273
1558 | 2.1 | 7203
1559 | 1.1 | 3947
1560 | 1.7 | 2892
1561 | 1.5 | 850
1562 | 6.7 | 7035
1563 | 2.8 | 5916
1564 | 3.5 | 3066
1565 | 1.1 | 4050
1566 | 1.0 | 1329
1567 | 4.4 | 5534
1568 | 3.5 | 335
1569 | 5.2 | 5840
1570 | 2.1 | 5323
1571 | 4.0 | 2636
1572 | 0.3 | 412
1573 | 2.4 | 298
1574 | 0.9 | 2765
1575 | 2.5 | 3218
1576 | 3.3 | 4688
1577 | 0.3 | 6831
1578 | 0.2 | 4101
1579 | 2.8 | 5494
1580 | 0.1 | 2262
1581 | 4.9 | 6479
1582 | 3.0 | 2362
1583 | 0.7 | 692
1584 | 0.1 | 3214
1585 | 2.4 | 4711
1586 | 0.3 | 6608
1587 | 3.8 | 1917
1588 | 2.5 | 5494
1589 | 0.2 | 6614
1590 | 1.6 | 2984
1591 | 6.4 | 7118
1592 | 1.4 | 1333
1593 | 0.3 | 2654
1594 | 2.1 | 7170
1595 | 1.6 | 6208
1596 | 1.7 | 777
1597 | 1.2 | 2193
1598 | 2.5 | 2772
1599 | 1.1 | 3947
1600 | 3.1 | 7093
1601 | 5.1 | 2361
1602 | 5.2 | 109
1603 | 1.2 | 6141
1604 | 2.8 | 6653
1605 | 1.2 | 4177
1606 | 2.3 | 6674
1607 | 3.4 | 5893
1608 | 1.8 | 1015
1609 | 1.4 | 1987
1610 | 0.1 | 7404
1611 | 1.1 | 3221
1612 | 2.7 | 261
1613 | 1.0 | 4283
1614 | 2.6 | 2542
1615 | 6.9 | 4516
1616 | 0.6 | 4368
1617 | 0.8 | 4741
1618 | 0.5 | 1746
1619 | 2.8 | 2667
1620 | 1.6 | 5030
1621 | 1.8 | 7186
1622 | 5.6 | 3610
1623 | 2.2 | 1503
1624 | 3.5 | 2453
1625 | 3.2 | 2724
1626 | 0.1 | 6691
1627 | 1.4 | 1363
1628 | 2.3 | 3229
1629 | 2.3 | 182
1630 | 6.0 | 5024
1631 | 0.1 | 5342
1632 | 2.0 | 6127
1633 | 0.6 | 7000
1634 | 0.3 | 1928
1635 | 1.3 | 6563
1636 | 1.9 | 6450
1637 | 1.3 | 193
1638 | 3.7 | 1762
1639 | 1.3 | 279
1640 | 1.7 | 3633
1641 | 1.1 | 1405
1642 | 2.3 | 4472
1643 | 5.3 | 1387
1644 | 2.6 | 1031
1645 | 0.8 | 2802
1646 | 2.7 | 4226
1647 | 4.2 | 7278
1648 | 1.9 | 350
1649 | 1.6 | 6491
1650 | 2.1 | 5393
1651 | 0.8 | 1538
1652 | 2.0 | 6003
1653 | 2.1 | 995
1654 | 3.2 | 3843
1655 | 3.2 | 2885
1656 | 1.6 | 6662
1657 | 0.5 | 6930
1658 | 0.7 | 3507
1659 | 0.4 | 6486
1660 | 2.6 | 2248
1661 | 4.5 | 817
1662 | 0.3 | 5403
1663 | 4.7 | 3042
1664 | 2.1 | 4175
1665 | 2.5 | 1828
1666 | 1.7 | 4122
1667 | 0.7 | 4572
1668 | 1.3 | 3612
1669 | 2.3 | 4810
1670 | 0.7 | 3400
1671 | 2.1 | 1431
1672 | 2.7 | 4710
1673 | 0.8 | 5861
1674 | 4.4 | 3291
1675 | 0.7 | 3020
1676 | 1.9 | 1962
1677 | 2.0 | 3375
1678 | 0.2 | 5114
1679 | 1.4 | 985
1680 | 0.2 | 3538
1681 | 1.6 | 4401
1682 | 1.4 | 100
1683 | 0.6 | 4930
1684 | 0.8 | 508
1685 | 4.0 | 2689
1686 | 2.7 | 643
1687 | 1.9 | 1987
1688 | 1.5 | 6712
1689 | 2.0 | 746
1690 | 2.1 | 379
1691 | 3.5 | 3571
1692 | 5.8 | 446
1693 | 1.9 | 3204
1694 | 2.9 | 5553
1695 | 1.9 | 4695
1696 | 1.9 | 5305
1697 | 0.5 | 856
1698 | 0.3 | 6634
1699 | 1.1 | 4683
1700 | 2.4 | 6211
1701 | 3.6 | 1811
1702 | 1.3 | 3102
1703 | 1.1 | 3590
1704 | 1.5 | 7196
1705 | 1.1 | 4020
1706 | 0.7 | 1252
1707 | 0.2 | 5886
1708 | 1.6 | 2386
1709 | 1.9 | 4674
1710 | 3.9 | 6107
1711 | 1.7 | 18
1712 | 1.3 | 2008
1713 | 0.7 | 6074
1714 | 5.0 | 2620
1715 | 3.7 | 3548
1716 | 0.8 | 241
1717 | 1.2 | 6692
1718 | 1.0 | 2868
1719 | 0.3 | 7307
1720 | 0.9 | 6178
1721 | 0.6 | 4932
1722 | 2.0 | 1839
1723 | 2.3 | 937
1724 | 2.3 | 6222
1725 | 3.1 | 19
1726 | 1.9 | 6630
1727 | 2.9 | 796
1728 | 1.7 | 4619
1729 | 0.9 | 2834
1730 | 4.0 | 4521
1731 | 1.4 | 6839
1732 | 7.4 | 5480
1733 | 7.2 | 5288
1734 | 0.4 | 538
1735 | 2.6 | 4604
1736 | 0.7 | 4870
1737 | 1.2 | 4390
1738 | 0.5 | 3506
1739 | 1.2 | 1738
1740 | 0.4 | 381
1741 | 4.7 | 6434
1742 | 2.8 | 5108
1743 | 2.5 | 4655
1744 | 0.8 | 2998
1745 | 0.1 | 487
1746 | 1.2 | 2471
1747 | 1.3 | 5685
1748 | 0.6 | 6658
1749 | 6.4 | 6117
1750 | 0.3 | 4356
1751 | 0.9 | 53
1752 | 0.8 | 1281
1753 | 1.3 | 2685
1754 | 1.1 | 6677
1755 | 0.9 | 3026
1756 | 2.7 | 1221
1757 | 0.4 | 1810
1758 | 2.1 | 4521
1759 | 1.6 | 1080
1760 | 0.3 | 495
1761 | 0.9 | 3807
1762 | 1.1 | 2267
1763 | 0.6 | 2195
1764 | 1.2 | 4252
1765 | 2.3 | 4396
1766 | 4.7 | 6505
1767 | 2.9 | 890
1768 | 4.4 | 6070
1769 | 1.3 | 810
1770 | 2.6 | 2309
1771 | 1.1 | 6428
1772 | 1.6 | 4247
1773 | 5.7 | 2670
1774 | 2.5 | 5800
1775 | 2.8 | 883
1776 | 1.9 | 5573
1777 | 2.1 | 6626
1778 | 0.2 | 673
1779 | 2.7 | 2657
1780 | 1.6 | 529
1781 | 3.5 | 2961
1782 | 2.1 | 4287
1783 | 1.3 | 6151
1784 | 2.3 | 1656
1785 | 3.1 | 6847
1786 | 3.2 | 2666
1787 | 1.9 | 91
1788 | 1.6 | 5911
1789 | 1.8 | 2202
1790 | 1.0 | 5104
1791 | 1.9 | 899
1792 | 1.2 | 4553
1793 | 1.7 | 4701
1794 | 2.5 | 4397
1795 | 0.5 | 6413
1796 | 0.5 | 1832
1797 | 1.1 | 1075
1798 | 7.1 | 5816
1799 | 2.5 | 5621
1800 | 2.0 | 5365
1801 | 0.8 | 416
1802 | 0.6 | 5113
1803 | 0.5 | 2640
1804 | 3.3 | 3223
1805 | 0.2 | 4138
1806 | 0.1 | 4070
1807 | 2.3 | 3863
1808 | 1.5 | 4235
1809 | 0.9 | 3878
1810 | 1.3 | 3796
1811 | 0.1 | 892
1812 | 6.4 | 4418
1813 | 1.3 | 4107
1814 | 0.1 | 5886
1815 | 3.0 | 3646
1816 | 2.6 | 3130
1817 | 1.2 | 4014
1818 | 2.4 | 265
1819 | 1.8 | 7424
1820 | 1.0 | 1655
1821 | 4.0 | 3126
1822 | 0.5 | 6577
1823 | 3.0 | 5542
1824 | 1.4 | 7455
1825 | 0.6 | 3699
1826 | 0.6 | 7113
1827 | 0.4 | 3225
1828 | 3.3 | 3206
1829 | 0.7 | 5222
1830 | 0.3 | 3326
1831 | 2.4 | 2220
1832 | 2.9 | 2381
1833 | 2.6 | 4183
1834 | 0.2 | 1353
1835 | 1.8 | 1119
1836 | 0.1 | 1939
1837 | 2.4 | 5789
1838 | 1.0 | 1977
1839 | 0.4 | 2685
1840 | 3.2 | 1744
1841 | 0.4 | 4753
1842 | 0.5 | 7097
1843 | 2.4 | 220
1844 | 2.3 | 4886
1845 | 1.8 | 2506
1846 | 1.1 | 6960
1847 | 3.9 | 1813
1848 | 0.1 | 2334
1849 | 5.1 | 5191
1850 | 0.9 | 2803
1851 | 1.9 | 5160
1852 | 1.9 | 2115
1853 | 0.9 | 1688
1854 | 5.3 | 4042
1855 | 2.0 | 4322
1856 | 0.9 | 1376
1857 | 1.5 | 6525
1858 | 0.2 | 341
1859 | 0.5 | 784
1860 | 0.2 | 3390
1861 | 2.4 | 5694
1862 | 1.7 | 3453
1863 | 4.4 | 3171
1864 | 1.8 | 5911
1865 | 1.7 | 6796
1866 | 2.9 | 1668
1867 | 2.7 | 6878
1868 | 0.4 | 3109
1869 | 2.9 | 6501
1870 | 3.3 | 1624
1871 | 1.5 | 5200
1872 | 1.0 | 3948
1873 | 1.8 | 1109
1874 | 1.2 | 2196
1875 | 0.2 | 2985
1876 | 1.8 | 2676
1877 | 2.2 | 6530
1878 | 1.8 | 7206
1879 | 0.5 | 1321
1880 | 2.5 | 7297
1881 | 1.7 | 4416
1882 | 0.9 | 4914
1883 | 3.7 | 5792
1884 | 0.5 | 3440
1885 | 3.0 | 5113
1886 | 3.6 | 2351
1887 | 0.5 | 3259
1888 | 1.1 | 6939
1889 | 5.6 | 4260
1890 | 2.6 | 6483
1891 | 1.5 | 3407
1892 | 0.6 | 4586
1893 | 0.9 | 859
1894 | 5.6 | 4000
1895 | 1.9 | 3304
1896 | 0.3 | 4804
1897 | 2.0 | 7172
1898 | 3.4 | 1830
1899 | 1.7 | 3943
1900 | 1.9 | 922
1901 | 0.8 | 3989
1902 | 2.4 | 2028
1903 | 1.5 | 361
1904 | 2.4 | 5316
1905 | 1.7 | 5450
1906 | 2.0 | 5557
1907 | 3.7 | 6065
1908 | 1.8 | 5849
1909 | 3.8 | 5820
1910 | 1.6 | 7101
1911 | 1.2 | 2355
1912 | 0.4 | 7489
1913 | 2.5 | 4878
1914 | 0.1 | 1776
1915 | 0.5 | 2385
1916 | 2.9 | 3869
1917 | 1.5 | 173
1918 | 1.5 | 5355
1919 | 1.3 | 5604
1920 | 0.5 | 4918
1921 | 1.3 | 3609
1922 | 1.2 | 3275
1923 | 1.8 | 1375
1924 | 1.4 | 601
1925 | 0.3 | 4932
1926 | 3.0 | 3250
1927 | 4.2 | 5004
1928 | 1.0 | 2745
1929 | 2.3 | 6865
1930 | 5.5 | 5475
1931 | 0.4 | 745
1932 | 0.2 | 596
1933 | 2.2 | 585
1934 | 1.5 | 1128
1935 | 1.2 | 2910
1936 | 4.8 | 2179
1937 | 1.2 | 908
1938 | 3.5 | 5850
1939 | 0.7 | 2791
1940 | 2.5 | 6569
1941 | 2.8 | 7197
1942 | 3.5 | 1340
1943 | 1.7 | 1492
1944 | 2.7 | 913
1945 | 1.6 | 6603
1946 | 0.1 | 4676
1947 | 0.1 | 1902
1948 | 0.9 | 538
1949 | 4.1 | 503
1950 | 1.6 | 5879
1951 | 0.5 | 1322
1952 | 1.4 | 1761
1953 | 1.8 | 7423
1954 | 1.7 | 1761
1955 | 2.1 | 713
1956 | 0.6 | 6983
1957 | 1.1 | 1512
1958 | 3.7 | 1061
1959 | 1.3 | 2682
1960 | 0.2 | 5537
1961 | 3.2 | 7213
1962 | 1.1 | 7248
1963 | 1.9 | 2160
1964 | 1.2 | 5685
1965 | 1.3 | 4602
1966 | 0.6 | 6183
1967 | 1.9 | 4206
1968 | 5.7 | 3394
1969 | 3.0 | 3315
1970 | 2.3 | 95
1971 | 2.6 | 3761
1972 | 2.8 | 3107
1973 | 3.2 | 3477
1974 | 1.7 | 1502
1975 | 1.3 | 5521
1976 | 0.9 | 259
1977 | 1.1 | 2506
1978 | 1.6 | 1164
1979 | 2.0 | 6667
1980 | 0.8 | 2667
1981 | 1.3 | 5875
1982 | 2.5 | 7184
1983 | 2.2 | 2220
1984 | 1.0 | 5914
1985 | 3.9 | 1097
1986 | 1.7 | 4011
1987 | 1.8 | 5130
1988 | 1.0 | 485
1989 | 2.7 | 4059
1990 | 1.7 | 5576
1991 | 0.8 | 7009
1992 | 3.8 | 4458
1993 | 2.7 | 4776
1994 | 0.7 | 5574
1995 | 2.7 | 3575
1996 | 7.4 | 6080
1997 | 0.2 | 7437
1998 | 3.7 | 7254
1999 | 2.3 | 975
2000 | 2.1 | 888
2001 | 1.6 | 5845
2002 | 0.4 | 233
2003 | 0.5 | 2647
2004 | 0.6 | 1319
2005 | 6.3 | 5586
2006 | 3.8 | 5085
2007 | 0.9 | 3189
2008 | 0.9 | 3073
2009 | 1.6 | 6470
2010 | 0.5 | 1036
2011 | 1.6 | 1513
2012 | 1.7 | 3200
2013 | 3.1 | 6175
2014 | 7.0 | 1292
2015 | 0.2 | 1426
2016 | 2.8 | 6012
2017 | 1.1 | 2543
2018 | 3.8 | 7077
2019 | 5.7 | 6798
2020 | 4.3 | 2901
2021 | 2.5 | 4471
2022 | 3.6 | 4966
2023 | 2.7 | 4217
2024 | 2.2 | 5813
2025 | 2.0 | 1988
2026 | 5.4 | 4093
2027 | 5.2 | 7427
2028 | 1.3 | 6474
2029 | 1.1 | 5724
2030 | 1.9 | 6634
2031 | 2.7 | 2230
2032 | 3.5 | 5723
2033 | 0.6 | 3648
2034 | 0.7 | 6587
2035 | 0.1 | 2214
2036 | 1.0 | 4291
2037 | 2.7 | 2979
2038 | 0.8 | 6580
2039 | 1.9 | 7194
2040 | 2.6 | 587
2041 | 2.6 | 753
2042 | 4.2 | 1025
2043 | 2.0 | 3861
2044 | 3.0 | 975
2045 | 1.0 | 4290
2046 | 3.2 | 1026
2047 | 5.8 | 6809
2048 | 1.9 | 7031
2049 | 1.4 | 2722
2050 | 2.6 | 5487
2051 | 0.2 | 1891
2052 | 1.3 | 5289
2053 | 2.2 | 2815
2054 | 1.5 | 5801
2055 | 3.3 | 2326
2056 | 4.4 | 5132
2057 | 1.7 | 7218
2058 | 1.7 | 2435
2059 | 0.3 | 5819
2060 | 1.4 | 2206
2061 | 2.3 | 1073
2062 | 0.5 | 3326
2063 | 1.2 | 1783
2064 | 1.8 | 2300
2065 | 0.2 | 4079
2066 | 2.5 | 6605
2067 | 3.0 | 1198
2068 | 1.2 | 2505
2069 | 3.3 | 7485
2070 | 1.8 | 7043
2071 | 1.0 | 2150
2072 | 0.3 | 2301
2073 | 3.3 | 5288
2074 | 2.1 | 4663
